40.7999992	-15.96	870.833313
40.7999992	-15.96	865.840881
40.7999992	-15.96	860.848511
40.7999992	-15.96	855.856079
40.7999992	-15.96	850.863647
40.7999992	-15.96	845.871216
40.7999992	-15.96	840.878784
40.7999992	-15.96	835.886353
40.7999992	-15.96	830.893921
40.7999992	-15.96	825.901489
40.7999992	-15.96	820.909119
40.7999992	-15.96	815.916687
40.7999992	-15.96	810.924255
40.7999992	-15.96	805.931824
40.7999992	-15.96	800.939392
40.7999992	-15.96	795.94696
40.7999992	-15.96	790.954529
40.7999992	-15.96	785.962097
40.7999992	-15.96	780.969727
40.7999992	-15.96	775.977295
40.7999992	-15.96	770.984863
40.7999992	-15.96	765.992432
35.7999992	-15.96	4.99242401
35.7999992	-15.96	9.98484802
35.7999992	-15.96	14.977273
35.7999992	-15.96	19.969696
35.7999992	-15.96	24.962122
35.7999992	-15.96	29.954546
35.7999992	-15.96	34.9469681
35.7999992	-15.96	39.9393921
35.7999992	-15.96	44.9318199
35.7999992	-15.96	49.9242439
35.7999992	-15.96	54.9166679
35.7999992	-15.96	59.9090919
35.7999992	-15.96	64.9015121
35.7999992	-15.96	69.8939362
35.7999992	-15.96	74.8863602
35.7999992	-15.96	79.8787842
35.7999992	-15.96	84.8712158
35.7999992	-15.96	89.8636398
35.7999992	-15.96	94.8560638
35.7999992	-15.96	99.8484879
35.7999992	-15.96	104.840912
35.7999992	-15.96	109.833336
35.7999992	-15.96	114.82576
35.7999992	-15.96	119.818184
35.7999992	-15.96	124.810608
35.7999992	-15.96	129.803024
35.7999992	-15.96	134.795456
35.7999992	-15.96	139.787872
35.7999992	-15.96	144.780304
35.7999992	-15.96	149.77272
35.7999992	-15.96	154.765152
35.7999992	-15.96	159.757568
35.7999992	-15.96	164.75
35.7999992	-15.96	169.742432
35.7999992	-15.96	174.734848
35.7999992	-15.96	179.72728
35.7999992	-15.96	184.719696
35.7999992	-15.96	189.712128
35.7999992	-15.96	194.704544
35.7999992	-15.96	199.696976
35.7999992	-15.96	204.689392
35.7999992	-15.96	209.681824
35.7999992	-15.96	214.67424
35.7999992	-15.96	219.666672
35.7999992	-15.96	224.659088
35.7999992	-15.96	229.65152
35.7999992	-15.96	234.643936
35.7999992	-15.96	239.636368
35.7999992	-15.96	244.628784
35.7999992	-15.96	249.621216
35.7999992	-15.96	254.613632
35.7999992	-15.96	259.606049
35.7999992	-15.96	264.59848
35.7999992	-15.96	269.590912
35.7999992	-15.96	274.583344
35.7999992	-15.96	279.575745
35.7999992	-15.96	284.568176
35.7999992	-15.96	289.560608
35.7999992	-15.96	294.55304
35.7999992	-15.96	299.545441
35.7999992	-15.96	304.537872
35.7999992	-15.96	309.530304
35.7999992	-15.96	314.522736
35.7999992	-15.96	319.515137
35.7999992	-15.96	324.507568
35.7999992	-15.96	329.5
35.7999992	-15.96	334.492432
35.7999992	-15.96	339.484863
35.7999992	-15.96	344.477264
35.7999992	-15.96	349.469696
35.7999992	-15.96	354.462128
